,Unnamed: 0,CreatedBy.Profile.Name,CommentBody,ParentId,CreatedDate,content.buttons
47940,47940,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mr9WuAAI,2020-08-03T12:10:16.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
47941,47941,Bytel Customer Community User,Depuis plus de 1 mois j'ai pas de service chez moi et j'ai 2 factures et plus élevé,5001p00003mr9WuAAI,2020-08-03T12:10:42.000Z,
47942,47942,Utilisateur Technique,J'ai un doute. Vous avez bien un problème de box ? ,5001p00003mr9WuAAI,2020-08-03T12:10:45.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
47943,47943,Bytel Customer Community User,Oui,5001p00003mr9WuAAI,2020-08-03T12:10:51.000Z,
47944,47944,Utilisateur Technique,D'accord.,5001p00003mr9WuAAI,2020-08-03T12:10:54.000Z,
47945,47945,Utilisateur Technique,"Afin de vous dépanner, notre assistance sur le site peut résoudre la plupart des incidents techniques. L’avez-vous déjà fait ? ",5001p00003mr9WuAAI,2020-08-03T12:10:56.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
47946,47946,Bytel Customer Community User,Oui,5001p00003mr9WuAAI,2020-08-03T12:11:12.000Z,
47947,47947,Utilisateur Technique,"Désolé que ça n’ait pas fonctionné, mais vous avez eu le bon réflexe.",5001p00003mr9WuAAI,2020-08-03T12:11:16.000Z,
47948,47948,Utilisateur Technique,Nos conseillers ne peuvent pas traiter les problèmes techniques liés à votre box via la messagerie.,5001p00003mr9WuAAI,2020-08-03T12:11:17.000Z,
47949,47949,Utilisateur Technique,"Pour que votre problème soit résolu rapidement, un Conseiller technique peut vous rappeler en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mr9WuAAI,2020-08-03T12:11:18.000Z,
47950,47950,Utilisateur Technique,"Vous pouvez également contacter nos conseillers techniques par téléphone au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mr9WuAAI,2020-08-03T12:11:19.000Z,
47951,47951,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mr9WuAAI,2020-08-03T12:11:21.000Z,
47979,47979,Bytel Customer Community User,bonjour,5001p00003mr9XvAAI,2020-08-03T12:19:45.000Z,
47980,47980,Utilisateur Technique,"Bonjour Frédéric, je suis l’Assistant Virtuel de Bouygues Telecom. Comment puis-je vous apporter mes lumières ?",5001p00003mr9XvAAI,2020-08-03T12:19:49.000Z,
47981,47981,Bytel Customer Community User,je n'ai plus de connection,5001p00003mr9XvAAI,2020-08-03T12:19:56.000Z,
47982,47982,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mr9XvAAI,2020-08-03T12:19:59.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
47983,47983,Bytel Customer Community User,Problème Box/Tv,5001p00003mr9XvAAI,2020-08-03T12:20:04.000Z,
47984,47984,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mr9XvAAI,2020-08-03T12:20:07.000Z,
47985,47985,Bytel Customer Community User,0953039253,5001p00003mr9XvAAI,2020-08-03T12:21:38.000Z,
47986,47986,Utilisateur Technique,"Très bien, afin de vous répondre au mieux, pourriez-vous me dire sur quel équipement est survenu votre problème technique ?",5001p00003mr9XvAAI,2020-08-03T12:21:45.000Z,"[{'value': 'Mon mobile', 'title': 'Mon mobile'}, {'value': 'Ma Bbox', 'title': 'Ma Bbox'}]"
47987,47987,Bytel Customer Community User,Ma Bbox,5001p00003mr9XvAAI,2020-08-03T12:21:57.000Z,
47988,47988,Utilisateur Technique,Merci pour ces informations.,5001p00003mr9XvAAI,2020-08-03T12:22:00.000Z,
47989,47989,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mr9XvAAI,2020-08-03T12:22:02.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
47990,47990,Bytel Customer Community User,Oui,5001p00003mr9XvAAI,2020-08-03T12:22:06.000Z,
47991,47991,Utilisateur Technique,D'accord.,5001p00003mr9XvAAI,2020-08-03T12:22:10.000Z,
47992,47992,Utilisateur Technique,"Afin de vous dépanner, notre assistance sur le site peut résoudre la plupart des incidents techniques. L’avez-vous déjà fait ? ",5001p00003mr9XvAAI,2020-08-03T12:22:11.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
47993,47993,Bytel Customer Community User,Oui,5001p00003mr9XvAAI,2020-08-03T12:22:17.000Z,
47994,47994,Utilisateur Technique,"Désolé que ça n’ait pas fonctionné, mais vous avez eu le bon réflexe.",5001p00003mr9XvAAI,2020-08-03T12:22:21.000Z,
47995,47995,Utilisateur Technique,Nos conseillers ne peuvent pas traiter les problèmes techniques liés à votre box via la messagerie.,5001p00003mr9XvAAI,2020-08-03T12:22:22.000Z,
47996,47996,Utilisateur Technique,"Pour que votre problème soit résolu rapidement, un Conseiller technique peut vous rappeler en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mr9XvAAI,2020-08-03T12:22:24.000Z,
47997,47997,Utilisateur Technique,"Vous pouvez également contacter nos conseillers techniques par téléphone au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mr9XvAAI,2020-08-03T12:22:25.000Z,
47998,47998,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mr9XvAAI,2020-08-03T12:22:26.000Z,
47999,47999,Bytel Customer Community User,"Bonjour, je n'arrive pas à voir sur mon compte mon abonnement Bbox ( internet)",5001p00003mr9dvAAA,2020-08-03T12:10:46.000Z,
48000,48000,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mr9dvAAA,2020-08-03T12:10:51.000Z,
48001,48001,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mr9dvAAA,2020-08-03T12:10:52.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48002,48002,Bytel Customer Community User,Problème Box/Tv,5001p00003mr9dvAAA,2020-08-03T12:11:09.000Z,
48003,48003,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mr9dvAAA,2020-08-03T12:11:12.000Z,
48004,48004,Bytel Customer Community User,"Je me suis trompée, c'est que mon abonnement bbox s'affiche pas sur mon compte client alors que je suis prélevée tout les mois",5001p00003mr9dvAAA,2020-08-03T12:14:20.000Z,
48005,48005,Utilisateur Technique,Il me faudrait le numéro de la ligne concernée pour vous répondre au mieux. Je vous écoute 😌.,5001p00003mr9dvAAA,2020-08-03T12:14:23.000Z,
48239,48239,Bytel Customer Community User,Je souhaiterai savoir le statut de mon incident s’il vous plaît,5001p00003mr9zEAAQ,2020-08-03T12:16:03.000Z,
48240,48240,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mr9zEAAQ,2020-08-03T12:16:09.000Z,
48241,48241,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mr9zEAAQ,2020-08-03T12:16:10.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48242,48242,Bytel Customer Community User,Problème Box/Tv,5001p00003mr9zEAAQ,2020-08-03T12:16:38.000Z,
48243,48243,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mr9zEAAQ,2020-08-03T12:16:41.000Z,
48244,48244,Bytel Customer Community User,J’ai déjà un incident en cours,5001p00003mr9zEAAQ,2020-08-03T12:16:50.000Z,
48245,48245,Utilisateur Technique,Il me faudrait le numéro de la ligne concernée pour vous répondre au mieux. Je vous écoute 😌.,5001p00003mr9zEAAQ,2020-08-03T12:16:53.000Z,
48246,48246,Bytel Customer Community User,+33 9 81 65 68 29,5001p00003mr9zEAAQ,2020-08-03T12:17:49.000Z,
48247,48247,Utilisateur Technique,"Très bien, afin de vous répondre au mieux, pourriez-vous me dire sur quel équipement est survenu votre problème technique ?",5001p00003mr9zEAAQ,2020-08-03T12:17:54.000Z,"[{'value': 'Mon mobile', 'title': 'Mon mobile'}, {'value': 'Ma Bbox', 'title': 'Ma Bbox'}]"
48248,48248,Bytel Customer Community User,Ma Bbox,5001p00003mr9zEAAQ,2020-08-03T12:18:06.000Z,
48249,48249,Utilisateur Technique,Merci pour ces informations.,5001p00003mr9zEAAQ,2020-08-03T12:18:10.000Z,
48250,48250,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mr9zEAAQ,2020-08-03T12:18:11.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48251,48251,Bytel Customer Community User,Oui,5001p00003mr9zEAAQ,2020-08-03T12:18:15.000Z,
48252,48252,Utilisateur Technique,D'accord.,5001p00003mr9zEAAQ,2020-08-03T12:18:18.000Z,
48253,48253,Utilisateur Technique,"Afin de vous dépanner, notre assistance sur le site peut résoudre la plupart des incidents techniques. L’avez-vous déjà fait ? ",5001p00003mr9zEAAQ,2020-08-03T12:18:20.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48254,48254,Bytel Customer Community User,Oui,5001p00003mr9zEAAQ,2020-08-03T13:41:01.000Z,
48255,48255,Utilisateur Technique,"Désolé que ça n’ait pas fonctionné, mais vous avez eu le bon réflexe.",5001p00003mr9zEAAQ,2020-08-03T13:41:05.000Z,
48256,48256,Utilisateur Technique,Nos conseillers ne peuvent pas traiter les problèmes techniques liés à votre box via la messagerie.,5001p00003mr9zEAAQ,2020-08-03T13:41:06.000Z,
48257,48257,Utilisateur Technique,"Pour que votre problème soit résolu rapidement, un Conseiller technique peut vous rappeler en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mr9zEAAQ,2020-08-03T13:41:07.000Z,
48258,48258,Utilisateur Technique,"Vous pouvez également contacter nos conseillers techniques par téléphone au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mr9zEAAQ,2020-08-03T13:41:09.000Z,
48259,48259,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mr9zEAAQ,2020-08-03T13:41:10.000Z,
48260,48260,Bytel Customer Community User,Oui mais vous n’avez pas accès à mon dossier,5001p00003mr9zEAAQ,2020-08-03T13:41:13.000Z,
48261,48261,Utilisateur Technique,Nos conseillers ne peuvent pas traiter les problèmes techniques liés à votre box via la messagerie.,5001p00003mr9zEAAQ,2020-08-03T13:41:18.000Z,
48262,48262,Utilisateur Technique,"Pour que votre problème soit résolu rapidement, demandez à être rappelé par un conseiller technique en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mr9zEAAQ,2020-08-03T13:41:19.000Z,
48263,48263,Bytel Customer Community User,un technicien est déjà venu,5001p00003mr9zEAAQ,2020-08-03T13:41:20.000Z,
48264,48264,Utilisateur Technique,"Vous pouvez également contacter nos conseillers techniques par téléphone au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mr9zEAAQ,2020-08-03T13:41:21.000Z,
48265,48265,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mr9zEAAQ,2020-08-03T13:41:22.000Z,
48266,48266,Utilisateur Technique,Je suis désolé mais je ne pourrai pas vous aider davantage sur la messagerie.,5001p00003mr9zEAAQ,2020-08-03T13:41:25.000Z,
48267,48267,Utilisateur Technique,"Pour trouver une solution à votre problème, je vous conseille de demander à être rappelé par l'un de nos experts techniques en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mr9zEAAQ,2020-08-03T13:41:26.000Z,
48268,48268,Utilisateur Technique,"Ou bien de nous appeler au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mr9zEAAQ,2020-08-03T13:41:28.000Z,
48269,48269,Bytel Customer Community User,Bonjour pouvez vous augmenter,5001p00003mr9zEAAQ,2020-08-04T17:12:35.000Z,
48270,48270,Bytel Customer Community User,ma clé 4h,5001p00003mr9zEAAQ,2020-08-04T17:12:49.000Z,
48271,48271,Bytel Customer Community User,4g,5001p00003mr9zEAAQ,2020-08-04T17:12:53.000Z,
48272,48272,Bytel Customer Community User,merci,5001p00003mr9zEAAQ,2020-08-04T17:13:00.000Z,
48273,48273,Bytel Customer Community User,0762673501,5001p00003mr9zEAAQ,2020-08-04T17:16:42.000Z,
48274,48274,Bytel Customer Community User,Pouvez vous recharger mon galet 4g,5001p00003mr9zEAAQ,2020-08-04T17:24:30.000Z,
48275,48275,Bytel Customer Community User,???,5001p00003mr9zEAAQ,2020-08-04T17:52:34.000Z,
48276,48276,Bytel Customer Community User,Bonjour je suis dans l’attente,5001p00003mr9zEAAQ,2020-08-05T07:15:38.000Z,
48496,48496,Bytel Customer Community User,"Bonjour, Je viens de recevoir un mail de chez vous me confirmant l’activation. De jeux à télécharger mais je n’ai rien demandé. Pouvez vous supprimer cette option au plus vite",5001p00003mrAPpAAM,2020-08-03T12:20:24.000Z,
48497,48497,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mrAPpAAM,2020-08-03T12:20:30.000Z,
48498,48498,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mrAPpAAM,2020-08-03T12:20:32.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48499,48499,Bytel Customer Community User,Problème Box/Tv,5001p00003mrAPpAAM,2020-08-03T12:21:04.000Z,
48500,48500,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mrAPpAAM,2020-08-03T12:21:06.000Z,
48725,48725,Bytel Customer Community User,Besoin assistance pour installer la bbox,5001p00003mrAh0AAE,2020-08-03T12:24:08.000Z,
48726,48726,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mrAh0AAE,2020-08-03T12:24:19.000Z,
48727,48727,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mrAh0AAE,2020-08-03T12:24:20.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48728,48728,Bytel Customer Community User,Problème Box/Tv,5001p00003mrAh0AAE,2020-08-03T12:24:35.000Z,
48729,48729,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mrAh0AAE,2020-08-03T12:24:37.000Z,
48730,48730,Bytel Customer Community User,0954130129,5001p00003mrAh0AAE,2020-08-03T12:25:03.000Z,
48731,48731,Utilisateur Technique,"Très bien, afin de vous répondre au mieux, pourriez-vous me dire sur quel équipement est survenu votre problème technique ?",5001p00003mrAh0AAE,2020-08-03T12:25:09.000Z,"[{'value': 'Mon mobile', 'title': 'Mon mobile'}, {'value': 'Ma Bbox', 'title': 'Ma Bbox'}]"
48732,48732,Bytel Customer Community User,Ma Bbox,5001p00003mrAh0AAE,2020-08-03T12:25:25.000Z,
48733,48733,Utilisateur Technique,Merci pour ces informations.,5001p00003mrAh0AAE,2020-08-03T12:25:28.000Z,
48734,48734,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mrAh0AAE,2020-08-03T12:25:30.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48735,48735,Bytel Customer Community User,Oui,5001p00003mrAh0AAE,2020-08-03T12:25:33.000Z,
48736,48736,Utilisateur Technique,D'accord.,5001p00003mrAh0AAE,2020-08-03T12:25:36.000Z,
48737,48737,Utilisateur Technique,"Afin de vous dépanner, notre assistance sur le site peut résoudre la plupart des incidents techniques. L’avez-vous déjà fait ? ",5001p00003mrAh0AAE,2020-08-03T12:25:37.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48738,48738,Bytel Customer Community User,Non,5001p00003mrAh0AAE,2020-08-03T12:30:36.000Z,
48739,48739,Utilisateur Technique,Nous allons dans ce cas le faire ensemble.,5001p00003mrAh0AAE,2020-08-03T12:30:38.000Z,
48740,48740,Utilisateur Technique,Souhaitez-vous le faire maintet ?,5001p00003mrAh0AAE,2020-08-03T12:30:39.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48741,48741,Bytel Customer Community User,Oui,5001p00003mrAh0AAE,2020-08-03T12:30:41.000Z,
48742,48742,Utilisateur Technique,"Parfait, vous pouvez donc commencer le dépannage en ligne en suivant ce lien : https://www.assistance.bouyguestelecom.fr/depannage-bbox?journey=other",5001p00003mrAh0AAE,2020-08-03T12:30:45.000Z,
48743,48743,Utilisateur Technique,Vous serez accompagné pas à pas jusqu’à la résolution du problème.,5001p00003mrAh0AAE,2020-08-03T12:30:46.000Z,
48744,48744,Utilisateur Technique,"Je vous rassure, si le problème n’est pas résolu à la fin du dépannage, vous pourrez demander à être rappelé par un conseiller technique qui poursuivra le dépannage avec vous.",5001p00003mrAh0AAE,2020-08-03T12:30:47.000Z,
48745,48745,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mrAh0AAE,2020-08-03T12:30:48.000Z,
48827,48827,Bytel Customer Community User,Plus d’internet sur la Bbox Miami,5001p00003mrB0qAAE,2020-08-03T12:28:20.000Z,
48828,48828,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mrB0qAAE,2020-08-03T12:28:28.000Z,
48829,48829,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mrB0qAAE,2020-08-03T12:28:29.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48830,48830,Bytel Customer Community User,Problème Box/Tv,5001p00003mrB0qAAE,2020-08-03T12:28:34.000Z,
48831,48831,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mrB0qAAE,2020-08-03T12:28:36.000Z,
48832,48832,Bytel Customer Community User,09 83 52 12 39,5001p00003mrB0qAAE,2020-08-03T12:29:24.000Z,
48833,48833,Utilisateur Technique,Il me faudrait le numéro de la ligne concernée pour vous répondre au mieux. Je vous écoute 😌.,5001p00003mrB0qAAE,2020-08-03T12:29:26.000Z,
48834,48834,Bytel Customer Community User,09 83 52 12 39,5001p00003mrB0qAAE,2020-08-03T12:35:03.000Z,
48835,48835,Utilisateur Technique,"Très bien, afin de vous répondre au mieux, pourriez-vous me dire sur quel équipement est survenu votre problème technique ?",5001p00003mrB0qAAE,2020-08-03T12:35:09.000Z,"[{'value': 'Mon mobile', 'title': 'Mon mobile'}, {'value': 'Ma Bbox', 'title': 'Ma Bbox'}]"
48836,48836,Bytel Customer Community User,Ma Bbox,5001p00003mrB0qAAE,2020-08-03T12:35:16.000Z,
48837,48837,Utilisateur Technique,Merci pour ces informations.,5001p00003mrB0qAAE,2020-08-03T12:35:19.000Z,
48838,48838,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mrB0qAAE,2020-08-03T12:35:21.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48839,48839,Bytel Customer Community User,Oui,5001p00003mrB0qAAE,2020-08-03T12:35:25.000Z,
48840,48840,Utilisateur Technique,D'accord.,5001p00003mrB0qAAE,2020-08-03T12:35:28.000Z,
48841,48841,Utilisateur Technique,"Afin de vous dépanner, notre assistance sur le site peut résoudre la plupart des incidents techniques. L’avez-vous déjà fait ? ",5001p00003mrB0qAAE,2020-08-03T12:35:29.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48842,48842,Bytel Customer Community User,Oui,5001p00003mrB0qAAE,2020-08-03T12:35:40.000Z,
48843,48843,Utilisateur Technique,"Désolé que ça n’ait pas fonctionné, mais vous avez eu le bon réflexe.",5001p00003mrB0qAAE,2020-08-03T12:35:46.000Z,
48844,48844,Utilisateur Technique,Nos conseillers ne peuvent pas traiter les problèmes techniques liés à votre box via la messagerie.,5001p00003mrB0qAAE,2020-08-03T12:35:47.000Z,
48845,48845,Utilisateur Technique,"Pour que votre problème soit résolu rapidement, un Conseiller technique peut vous rappeler en suivant ce lien : https://www.bouyguestelecom.fr/mon-compte/rappelconseiller#",5001p00003mrB0qAAE,2020-08-03T12:35:49.000Z,
48846,48846,Utilisateur Technique,"Vous pouvez également contacter nos conseillers techniques par téléphone au 1064. Le numéro est gratuit, disponible de 8h à 22h.",5001p00003mrB0qAAE,2020-08-03T12:35:50.000Z,
48847,48847,Utilisateur Technique,A bientôt sur la messagerie Bouygues Telecom.,5001p00003mrB0qAAE,2020-08-03T12:35:51.000Z,
48848,48848,Bytel Customer Community User,"Sans un geste de Bouygues, je vais chercher autre chose moins chère",5001p00003mrB1DAAU,2020-08-03T12:31:46.000Z,
48849,48849,Utilisateur Technique,Bonjour Je suis l’Assistant Virtuel de Bouygues Telecom.,5001p00003mrB1DAAU,2020-08-03T12:31:53.000Z,
48850,48850,Utilisateur Technique,Voici des liens utiles qui peuvent vous orienter pour trouver rapidement la réponse à votre demande :,5001p00003mrB1DAAU,2020-08-03T12:31:54.000Z,"[{'value': 'Problème Box/Tv', 'title': 'Problème Box/Tv'}, {'value': 'Réseau mobile', 'title': 'Réseau Mobile'}, {'value': 'Explication facture', 'title': 'Explication Facture'}, {'value': 'Continuer', 'title': 'Continuer'}]"
48851,48851,Bytel Customer Community User,Problème Box/Tv,5001p00003mrB1DAAU,2020-08-03T12:32:07.000Z,
48852,48852,Utilisateur Technique,"Très bien, quelle est la ligne concernée par votre demande ?",5001p00003mrB1DAAU,2020-08-03T12:32:09.000Z,
48853,48853,Bytel Customer Community User,Ma ligne pas celle du voisin,5001p00003mrB1DAAU,2020-08-03T12:32:35.000Z,
48854,48854,Utilisateur Technique,Il me faudrait le numéro de la ligne concernée pour vous répondre au mieux. Je vous écoute 😌.,5001p00003mrB1DAAU,2020-08-03T12:32:37.000Z,
48855,48855,Bytel Customer Community User,0364223027,5001p00003mrB1DAAU,2020-08-03T12:32:50.000Z,
48856,48856,Bytel Customer Community User,Voilà vous avez le numéro,5001p00003mrB1DAAU,2020-08-03T13:15:57.000Z,
48857,48857,Utilisateur Technique,"Très bien, afin de vous répondre au mieux, pourriez-vous me dire sur quel équipement est survenu votre problème technique ?",5001p00003mrB1DAAU,2020-08-03T13:16:00.000Z,"[{'value': 'Mon mobile', 'title': 'Mon mobile'}, {'value': 'Ma Bbox', 'title': 'Ma Bbox'}]"
48858,48858,Bytel Customer Community User,Ma Bbox,5001p00003mrB1DAAU,2020-08-03T13:16:06.000Z,
48859,48859,Utilisateur Technique,Merci pour ces informations.,5001p00003mrB1DAAU,2020-08-03T13:16:09.000Z,
48860,48860,Utilisateur Technique,Pouvez-vous me confirmer que votre demande concerne bien un problème technique avec votre Bbox ?,5001p00003mrB1DAAU,2020-08-03T13:16:10.000Z,"[{'value': 'Oui', 'title': 'Oui'}, {'value': 'Non', 'title': 'Non'}]"
48861,48861,Bytel Customer Community User,Non,5001p00003mrB1DAAU,2020-08-03T13:16:24.000Z,
48862,48862,Utilisateur Technique,"Très bien, un de nos conseillers vous répondra ici dès que possible. Ils sont disponibles du lundi au dimanche, de 8h à 20h.",5001p00003mrB1DAAU,2020-08-03T13:16:26.000Z,
48863,48863,Utilisateur CDC Lightning,"Bonjour M Luz , Bienvenu au service clients Bouygues Télécom, Je suis Hatim votre assistant commercial Suite à notre échange téléphonique, je vous confirme la prise en charge de votre demande Nous espérons vous garder parmi nos clients fidèles  ",5001p00003mrB1DAAU,2020-08-03T13:35:14.000Z,
48864,48864,Bytel Customer Community User,Si Bouygues ne fais pas un geste commercial je partirais comme je vous ai mentionné,5001p00003mrB1DAAU,2020-08-03T13:45:32.000Z,
48865,48865,Utilisateur CDC Lightning,Suite à notre conversation téléphonique je vous confirme que la fibre est prévisionnelle chez vous.  Nous n'avons pas encore la date de sa mise en place mais elle est prise en compte.  ,5001p00003mrB1DAAU,2020-08-03T14:10:06.000Z,
48866,48866,Utilisateur CDC Lightning,"Je suis complètement désolée que vous allez quitter notre famille, mais sachiez que vous allez être toujours le bienvenu chez nous!",5001p00003mrB1DAAU,2020-08-03T14:10:15.000Z,
48867,48867,Utilisateur CDC Lightning,Je vous souhaite une excellente journée !,5001p00003mrB1DAAU,2020-08-03T14:10:29.000Z,
48868,48868,Utilisateur Technique,La discussion est-elle terminée avec votre conseiller ?,5001p00003mrB1DAAU,2020-08-03T14:10:36.000Z,
48869,48869,Utilisateur Technique,,5001p00003mrB1DAAU,2020-08-03T14:10:38.000Z,"[{'value': 'Oui, j’ai terminé', 'title': 'Oui, j’ai terminé'}, {'value': 'Non, pas encore', 'title': 'Non, pas encore'}]"
48870,48870,Bytel Customer Community User,Faites moi le geste commercial de 10 euros,5001p00003mrB1DAAU,2020-08-03T14:11:07.000Z,
48871,48871,Utilisateur Technique,"Désolé, je n'ai pas compris. Votre échange est-il terminé avec votre conseiller ?",5001p00003mrB1DAAU,2020-08-03T14:11:17.000Z,
48872,48872,Utilisateur Technique,,5001p00003mrB1DAAU,2020-08-03T14:11:18.000Z,"[{'value': 'Oui, j&#39;ai terminé', 'title': 'Oui, j&#39;ai terminé'}, {'value': 'Non, pas encore', 'title': 'Non, pas encore'}]"
48873,48873,Bytel Customer Community User,"Non, pas encore",5001p00003mrB1DAAU,2020-08-03T14:11:28.000Z,
48874,48874,Utilisateur Technique,"Très bien, je vous mets en relation avec un conseiller 🙃. Ils sont disponibles du lundi au dimanche, de 8h à 20h.",5001p00003mrB1DAAU,2020-08-03T14:11:30.000Z,
48875,48875,Bytel Customer Community User,J'attends le geste commercial de 10 euros déjà,5001p00003mrB1DAAU,2020-08-03T14:12:31.000Z,
48876,48876,Bytel Customer Community User,Merci,5001p00003mrB1DAAU,2020-08-03T14:12:37.000Z,
48877,48877,Utilisateur CDC Lightning,Je vous confirme que j'ai réalisé le geste commercial de 10 euros qui sera visible sur votre prochaine facture.  ,5001p00003mrB1DAAU,2020-08-03T14:22:15.000Z,
48878,48878,Utilisateur CDC Lightning,Si tout est bon pour vous il ne me reste que de vous souhaiter une bonne fin de journée ! 😊,5001p00003mrB1DAAU,2020-08-03T14:22:50.000Z,
